timestamp,month,day_of_year,hour,weekday,is_weekend,zenith_deg,cloud_cover_pct,temperature_c,relative_humidity,surface_pressure_hpa,ghi,dni,dhi,wind_speed_10m,wind_speed_100m,wind_direction_deg,solar_generation_kw,wind_generation_kw,demand_load_kw
2025-05-27T02:00:00+00:00,5,147,2,1,0,126.27,28.1,26.54,78.6,1008.6,0.0,0.0,0.0,0.72,1.0,144.8,0.0,0.0,33.88
2025-05-27T03:00:00+00:00,5,147,3,1,0,117.14,12.1,27.26,78.3,1007.1,0.0,0.0,0.0,7.59,10.55,179.4,0.0,59.04,39.46
2025-05-27T04:00:00+00:00,5,147,4,1,0,106.24,39.4,25.78,82.5,1008.6,0.0,0.0,0.0,2.69,3.74,151.4,0.0,0.06,33.51
2025-05-27T05:00:00+00:00,5,147,5,1,0,94.25,24.0,28.05,83.0,1006.8,0.0,0.0,0.0,1.95,2.71,165.0,0.0,0.0,40.35
2025-05-27T06:00:00+00:00,5,147,6,1,0,81.57,28.6,27.23,78.7,1009.1,113.83,93.49,100.12,3.14,4.36,182.2,10.37,0.35,38.06
2025-05-27T07:00:00+00:00,5,147,7,1,0,68.46,12.6,28.41,67.8,1006.7,331.55,333.22,209.19,0.63,0.88,169.9,29.26,0.0,42.08
2025-05-27T08:00:00+00:00,5,147,8,1,0,55.05,20.4,30.03,65.8,1008.6,536.92,491.24,255.55,2.98,4.14,136.0,45.85,0.2,49.26
2025-05-27T09:00:00+00:00,5,147,9,1,0,41.47,38.6,30.76,69.1,1008.0,664.87,469.12,313.34,0.85,1.18,144.2,55.67,0.0,52.95
2025-05-27T10:00:00+00:00,5,147,10,1,0,27.77,38.2,32.23,65.1,1006.4,811.77,576.87,301.36,1.11,1.54,128.0,66.23,0.0,65.89
2025-05-27T11:00:00+00:00,5,147,11,1,0,14.08,10.8,35.35,48.7,1006.4,1008.1,1033.71,5.45,2.24,3.11,150.0,78.94,0.0,81.25
2025-05-27T12:00:00+00:00,5,147,12,1,0,2.56,28.4,36.38,55.8,1004.4,1001.32,824.22,177.92,0.84,1.17,155.6,78.12,0.0,85.87
2025-05-27T13:00:00+00:00,5,147,13,1,0,14.08,33.4,36.48,52.8,1006.5,929.7,711.9,239.19,1.22,1.7,139.6,73.24,0.0,94.64
2025-05-27T14:00:00+00:00,5,147,14,1,0,27.77,17.2,38.37,48.1,1004.3,895.8,852.94,141.13,2.65,3.68,151.9,70.31,0.04,103.02
2025-05-27T15:00:00+00:00,5,147,15,1,0,41.47,11.5,39.71,48.9,1007.3,753.31,766.54,178.92,2.89,4.02,128.5,59.95,0.15,101.75
2025-05-27T16:00:00+00:00,5,147,16,1,0,55.05,30.5,38.02,50.4,1005.7,518.31,414.05,281.14,0.6,0.83,197.7,42.91,0.0,99.69
2025-05-27T17:00:00+00:00,5,147,17,1,0,68.46,6.7,37.46,53.4,1008.8,330.24,354.52,200.06,0.99,1.38,134.1,28.09,0.0,95.05
2025-05-27T18:00:00+00:00,5,147,18,1,0,81.57,15.2,35.61,52.7,1007.1,110.76,107.98,94.94,0.67,0.93,184.2,9.76,0.0,89.93
2025-05-27T19:00:00+00:00,5,147,19,1,0,94.25,29.2,34.45,61.5,1006.0,0.0,0.0,0.0,5.14,7.14,143.7,0.0,9.73,86.69
2025-05-27T20:00:00+00:00,5,147,20,1,0,106.24,11.8,33.77,62.4,1006.9,0.0,0.0,0.0,3.81,5.3,118.1,0.0,1.67,84.98
2025-05-27T21:00:00+00:00,5,147,21,1,0,117.14,27.4,31.06,64.3,1006.7,0.0,0.0,0.0,2.89,4.02,168.4,0.0,0.15,66.97
2025-05-27T22:00:00+00:00,5,147,22,1,0,126.27,22.1,30.79,67.9,1007.3,0.0,0.0,0.0,6.18,8.59,126.0,0.0,23.96,56.34
2025-05-27T23:00:00+00:00,5,147,23,1,0,132.59,24.5,29.23,71.8,1009.5,0.0,0.0,0.0,3.28,4.56,151.9,0.0,0.52,48.69
2025-05-28T00:00:00+00:00,5,148,0,2,0,134.73,22.6,28.99,71.6,1008.2,0.0,0.0,0.0,4.8,6.67,150.1,0.0,6.78,40.13
2025-05-28T01:00:00+00:00,5,148,1,2,0,132.43,14.8,27.25,77.4,1007.3,0.0,0.0,0.0,7.16,9.95,158.6,0.0,46.05,36.75
2025-05-28T02:00:00+00:00,5,148,2,2,0,126.13,28.3,26.02,75.7,1006.3,0.0,0.0,0.0,3.85,5.35,157.3,0.0,1.78,36.83
2025-05-28T03:00:00+00:00,5,148,3,2,0,117.02,54.6,25.51,89.9,1008.1,0.0,0.0,0.0,0.5,0.69,160.4,0.0,0.0,37.39
2025-05-28T04:00:00+00:00,5,148,4,2,0,106.14,35.4,27.39,82.2,1007.0,0.0,0.0,0.0,3.8,5.28,132.7,0.0,1.63,37.77
2025-05-28T05:00:00+00:00,5,148,5,2,0,94.17,3.1,25.43,70.0,1007.8,0.0,0.0,0.0,7.02,9.76,143.1,0.0,42.38,34.0
2025-05-28T06:00:00+00:00,5,148,6,2,0,81.51,42.4,27.94,77.3,1006.5,94.69,62.77,85.42,3.04,4.23,164.6,8.62,0.26,42.75
2025-05-28T07:00:00+00:00,5,148,7,2,0,68.4,18.0,28.87,71.9,1009.9,326.84,308.12,213.44,1.56,2.17,166.9,28.81,0.0,45.61
2025-05-28T08:00:00+00:00,5,148,8,2,0,55.01,17.7,30.05,67.4,1008.3,539.81,510.91,246.85,3.33,4.63,132.0,46.08,0.59,49.52
2025-05-28T09:00:00+00:00,5,148,9,2,0,41.43,30.7,31.11,61.2,1007.0,696.84,555.35,280.47,4.6,6.39,165.8,58.01,5.34,53.39
2025-05-28T10:00:00+00:00,5,148,10,2,0,27.74,41.6,32.3,60.3,1005.9,794.35,533.06,322.56,3.17,4.41,174.0,64.94,0.38,63.78
2025-05-28T11:00:00+00:00,5,148,11,2,0,14.04,9.3,36.43,54.2,1006.0,1005.84,1049.14,0.0,2.18,3.03,153.4,78.41,0.0,78.31
2025-05-28T12:00:00+00:00,5,148,12,2,0,2.4,11.7,38.26,52.4,1005.6,1028.71,1044.96,0.0,1.09,1.52,144.8,79.26,0.0,95.79
2025-05-28T13:00:00+00:00,5,148,13,2,0,14.04,13.2,37.17,55.5,1008.1,1000.76,999.37,31.25,3.29,4.57,110.2,77.81,0.53,96.93
2025-05-28T14:00:00+00:00,5,148,14,2,0,27.74,8.9,39.11,49.3,1006.6,914.55,957.94,66.72,2.55,3.54,161.8,71.35,0.02,100.98
2025-05-28T15:00:00+00:00,5,148,15,2,0,41.43,19.5,37.34,47.6,1005.3,724.56,670.75,221.67,6.43,8.94,157.6,58.5,28.75,100.57
2025-05-28T16:00:00+00:00,5,148,16,2,0,55.01,8.3,38.33,47.7,1006.5,556.46,586.55,220.12,5.61,7.8,160.4,45.77,15.17,98.05
2025-05-28T17:00:00+00:00,5,148,17,2,0,68.4,10.1,37.45,49.7,1005.6,333.22,344.35,206.48,1.85,2.57,174.8,28.33,0.0,94.83
2025-05-28T18:00:00+00:00,5,148,18,2,0,81.51,25.3,37.42,55.5,1006.9,116.09,99.73,101.36,7.25,10.08,102.8,10.15,48.68,98.09
2025-05-28T19:00:00+00:00,5,148,19,2,0,94.17,21.8,35.71,52.9,1008.1,0.0,0.0,0.0,4.76,6.62,157.8,0.0,6.51,93.28
2025-05-28T20:00:00+00:00,5,148,20,2,0,106.14,0.0,35.06,58.3,1007.0,0.0,0.0,0.0,0.5,0.69,146.0,0.0,0.0,85.78
2025-05-28T21:00:00+00:00,5,148,21,2,0,117.02,23.6,32.68,69.0,1006.9,0.0,0.0,0.0,2.12,2.95,128.6,0.0,0.0,67.42
2025-05-28T22:00:00+00:00,5,148,22,2,0,126.13,11.2,30.12,69.4,1006.9,0.0,0.0,0.0,2.25,3.13,130.8,0.0,0.0,56.7
2025-05-28T23:00:00+00:00,5,148,23,2,0,132.43,47.4,28.88,77.7,1007.9,0.0,0.0,0.0,2.82,3.92,141.7,0.0,0.11,47.34
2025-05-29T00:00:00+00:00,5,149,0,3,0,134.57,5.3,28.93,72.6,1009.0,0.0,0.0,0.0,4.49,6.24,102.9,0.0,4.67,40.42
2025-05-29T01:00:00+00:00,5,149,1,3,0,132.28,42.2,26.72,81.7,1005.7,0.0,0.0,0.0,5.88,8.17,139.2,0.0,18.96,34.8
2025-05-29T02:00:00+00:00,5,149,2,3,0,126.0,38.7,24.97,84.8,1009.6,0.0,0.0,0.0,6.14,8.53,190.5,0.0,23.2,36.96
2025-05-29T03:00:00+00:00,5,149,3,3,0,116.91,10.7,27.91,74.9,1006.6,0.0,0.0,0.0,6.48,9.01,142.7,0.0,29.78,36.41
2025-05-29T04:00:00+00:00,5,149,4,3,0,106.05,21.8,27.44,75.5,1007.9,0.0,0.0,0.0,2.75,3.82,104.6,0.0,0.08,36.19
2025-05-29T05:00:00+00:00,5,149,5,3,0,94.09,23.7,27.64,75.0,1008.4,0.0,0.0,0.0,3.53,4.91,128.5,0.0,0.96,37.7
2025-05-29T06:00:00+00:00,5,149,6,3,0,81.45,10.1,29.44,73.8,1006.8,119.77,123.82,101.35,2.99,4.16,142.8,10.81,0.21,40.06
2025-05-29T07:00:00+00:00,5,149,7,3,0,68.35,9.6,29.85,67.6,1007.9,333.62,346.84,205.69,2.5,3.47,158.8,29.26,0.01,42.26
2025-05-29T08:00:00+00:00,5,149,8,3,0,54.97,5.1,30.68,68.6,1006.2,552.92,603.52,206.51,3.25,4.52,167.3,47.0,0.48,49.91
2025-05-29T09:00:00+00:00,5,149,9,3,0,41.4,47.9,32.57,69.4,1007.0,622.76,373.03,342.93,1.61,2.24,139.2,52.03,0.0,57.34
2025-05-29T10:00:00+00:00,5,149,10,3,0,27.71,13.9,34.8,61.8,1005.2,898.35,889.93,110.5,1.26,1.75,130.1,71.61,0.0,70.51
2025-05-29T11:00:00+00:00,5,149,11,3,0,14.01,21.6,34.37,57.1,1007.2,980.18,883.91,122.55,2.37,3.29,152.8,77.4,0.0,77.14
2025-05-29T12:00:00+00:00,5,149,12,3,0,2.24,34.9,37.02,56.6,1006.4,954.23,713.91,240.86,3.12,4.34,148.9,74.73,0.33,91.47
2025-05-29T13:00:00+00:00,5,149,13,3,0,14.01,29.1,37.8,56.0,1007.3,954.21,778.42,198.94,0.76,1.06,162.2,74.47,0.0,96.29
2025-05-29T14:00:00+00:00,5,149,14,3,0,27.71,38.7,37.88,57.4,1007.1,811.9,572.33,305.22,4.38,6.09,154.5,64.61,4.05,99.81
2025-05-29T15:00:00+00:00,5,149,15,3,0,41.4,22.7,39.52,50.3,1007.4,727.33,646.51,242.37,3.41,4.74,112.8,58.14,0.72,100.45
2025-05-29T16:00:00+00:00,5,149,16,3,0,54.97,55.1,36.69,56.2,1007.7,430.36,222.17,302.83,3.2,4.45,188.4,36.25,0.42,96.47
2025-05-29T17:00:00+00:00,5,149,17,3,0,68.35,6.3,39.81,44.3,1006.1,339.54,365.93,204.56,2.6,3.61,165.6,28.56,0.03,98.97
2025-05-29T18:00:00+00:00,5,149,18,3,0,81.45,6.4,37.62,48.7,1005.3,115.41,124.26,96.93,4.87,6.77,132.0,10.08,7.35,95.0
2025-05-29T19:00:00+00:00,5,149,19,3,0,94.09,5.3,36.57,53.0,1006.1,0.0,0.0,0.0,8.3,11.54,107.3,0.0,85.44,94.21
2025-05-29T20:00:00+00:00,5,149,20,3,0,106.05,6.4,34.17,56.4,1007.6,0.0,0.0,0.0,3.82,5.31,140.5,0.0,1.69,85.59
2025-05-29T21:00:00+00:00,5,149,21,3,0,116.91,41.9,32.84,64.4,1006.4,0.0,0.0,0.0,3.79,5.27,108.2,0.0,1.6,71.13
2025-05-29T22:00:00+00:00,5,149,22,3,0,126.0,33.7,29.28,72.3,1008.4,0.0,0.0,0.0,5.78,8.03,110.7,0.0,17.46,51.87
2025-05-29T23:00:00+00:00,5,149,23,3,0,132.28,17.3,30.4,74.3,1007.9,0.0,0.0,0.0,5.4,7.51,139.8,0.0,12.58,48.24
2025-05-30T00:00:00+00:00,5,150,0,4,0,134.41,7.5,28.68,71.8,1008.8,0.0,0.0,0.0,6.22,8.65,149.5,0.0,24.74,43.5
2025-05-30T01:00:00+00:00,5,150,1,4,0,132.14,28.6,27.82,76.1,1008.5,0.0,0.0,0.0,1.95,2.71,125.5,0.0,0.0,38.86
2025-05-30T02:00:00+00:00,5,150,2,4,0,125.88,0.0,28.38,76.9,1007.3,0.0,0.0,0.0,2.59,3.6,123.6,0.0,0.03,45.12
2025-05-30T03:00:00+00:00,5,150,3,4,0,116.81,9.2,28.63,74.4,1008.3,0.0,0.0,0.0,2.23,3.1,129.0,0.0,0.0,42.85
2025-05-30T04:00:00+00:00,5,150,4,4,0,105.97,42.5,25.15,78.2,1007.1,0.0,0.0,0.0,3.01,4.18,122.1,0.0,0.23,32.13
2025-05-30T05:00:00+00:00,5,150,5,4,0,94.02,18.8,25.71,72.5,1009.5,0.0,0.0,0.0,5.68,7.89,150.2,0.0,16.04,35.63
2025-05-30T06:00:00+00:00,5,150,6,4,0,81.39,15.9,29.92,75.7,1008.5,109.36,105.8,93.52,6.49,9.02,127.3,9.86,29.93,44.6
2025-05-30T07:00:00+00:00,5,150,7,4,0,68.31,1.0,30.05,66.3,1008.5,337.0,383.79,195.14,5.68,7.89,100.0,29.52,16.04,48.16
2025-05-30T08:00:00+00:00,5,150,8,4,0,54.93,53.4,29.49,75.0,1007.6,430.19,230.63,297.68,1.86,2.59,119.5,37.33,0.0,46.94
2025-05-30T09:00:00+00:00,5,150,9,4,0,41.37,14.1,33.0,63.1,1006.2,744.53,735.62,192.45,2.75,3.82,133.6,61.09,0.08,58.96
2025-05-30T10:00:00+00:00,5,150,10,4,0,27.69,39.8,33.42,66.5,1005.6,805.99,558.27,311.63,0.5,0.69,102.9,65.47,0.0,65.22
2025-05-30T11:00:00+00:00,5,150,11,4,0,13.98,22.0,36.52,59.4,1007.3,980.77,879.74,127.08,1.86,2.59,148.3,76.69,0.0,80.91
2025-05-30T12:00:00+00:00,5,150,12,4,0,2.08,46.4,35.43,57.1,1004.9,880.93,543.24,338.04,1.54,2.14,124.2,70.2,0.0,85.47
2025-05-30T13:00:00+00:00,5,150,13,4,0,13.98,33.5,36.16,50.2,1004.6,929.63,711.26,239.43,5.26,7.31,148.6,73.34,10.98,93.43
2025-05-30T14:00:00+00:00,5,150,14,4,0,27.69,0.0,39.53,40.9,1006.4,920.45,1058.52,0.0,1.41,1.96,141.6,71.61,0.0,107.17
2025-05-30T15:00:00+00:00,5,150,15,4,0,41.37,31.3,37.45,49.8,1004.6,695.02,548.84,283.12,8.5,11.81,127.9,56.32,93.8,101.05
2025-05-30T16:00:00+00:00,5,150,16,4,0,54.93,46.8,35.94,55.9,1006.1,461.6,282.28,299.41,2.72,3.78,117.3,38.84,0.07,95.6
2025-05-30T17:00:00+00:00,5,150,17,4,0,68.31,25.3,37.59,49.5,1006.8,320.31,275.04,218.64,6.51,9.05,122.4,27.27,30.38,94.93
2025-05-30T18:00:00+00:00,5,150,18,4,0,81.39,13.2,38.01,50.8,1006.2,122.43,122.18,104.14,3.17,4.41,109.2,10.67,0.38,96.8
2025-05-30T19:00:00+00:00,5,150,19,4,0,94.02,16.9,36.25,55.9,1006.3,0.0,0.0,0.0,5.42,7.53,156.2,0.0,12.75,90.29
2025-05-30T20:00:00+00:00,5,150,20,4,0,105.97,8.7,34.53,58.6,1006.3,0.0,0.0,0.0,3.47,4.82,132.7,0.0,0.83,85.33
2025-05-30T21:00:00+00:00,5,150,21,4,0,116.81,8.1,32.15,62.4,1006.2,0.0,0.0,0.0,4.61,6.41,119.5,0.0,5.44,71.61
2025-05-30T22:00:00+00:00,5,150,22,4,0,125.88,17.1,30.96,65.5,1005.6,0.0,0.0,0.0,8.66,12.04,154.4,0.0,100.0,59.69
2025-05-30T23:00:00+00:00,5,150,23,4,0,132.14,13.3,29.59,67.6,1006.7,0.0,0.0,0.0,4.5,6.25,149.2,0.0,4.71,47.86
2025-05-31T00:00:00+00:00,5,151,0,5,1,134.27,36.5,28.66,79.8,1006.9,0.0,0.0,0.0,3.11,4.32,111.8,0.0,0.32,26.54
2025-05-31T01:00:00+00:00,5,151,1,5,1,132.0,23.0,26.87,78.0,1007.6,0.0,0.0,0.0,5.29,7.35,134.9,0.0,11.29,28.32
2025-05-31T02:00:00+00:00,5,151,2,5,1,125.75,26.8,26.8,80.5,1008.0,0.0,0.0,0.0,4.51,6.27,133.9,0.0,4.8,28.36
2025-05-31T03:00:00+00:00,5,151,3,5,1,116.71,28.8,26.09,82.5,1008.3,0.0,0.0,0.0,3.09,4.29,124.9,0.0,0.29,27.08
2025-05-31T04:00:00+00:00,5,151,4,5,1,105.88,19.1,26.63,80.1,1007.7,0.0,0.0,0.0,3.27,4.55,139.4,0.0,0.51,27.17
2025-05-31T05:00:00+00:00,5,151,5,5,1,93.95,39.6,26.56,81.5,1007.6,0.0,0.0,0.0,3.62,5.03,117.3,0.0,1.15,24.57
2025-05-31T06:00:00+00:00,5,151,6,5,1,81.33,17.3,29.92,80.6,1007.9,115.07,109.48,98.57,4.67,6.49,126.3,10.37,5.83,34.07
2025-05-31T07:00:00+00:00,5,151,7,5,1,68.26,0.2,31.11,70.6,1008.0,344.46,395.26,198.06,0.54,0.75,142.8,30.02,0.0,35.7
2025-05-31T08:00:00+00:00,5,151,8,5,1,54.9,15.8,31.69,62.7,1007.1,545.29,528.32,241.47,1.96,2.72,109.6,46.2,0.0,36.33
2025-05-31T09:00:00+00:00,5,151,9,5,1,41.34,44.8,31.77,73.7,1008.2,635.09,403.49,332.12,0.86,1.2,131.2,53.16,0.0,40.14
2025-05-31T10:00:00+00:00,5,151,10,5,1,27.66,26.4,33.79,61.5,1007.1,862.25,729.71,215.93,2.74,3.81,124.8,69.39,0.07,46.14
2025-05-31T11:00:00+00:00,5,151,11,5,1,13.95,30.4,36.55,59.4,1005.6,946.46,758.0,210.81,3.99,5.55,109.8,74.36,2.27,55.16
2025-05-31T12:00:00+00:00,5,151,12,5,1,1.94,20.6,36.61,54.6,1006.0,1019.59,931.37,88.76,1.05,1.46,116.3,79.26,0.0,57.18
2025-05-31T13:00:00+00:00,5,151,13,5,1,13.95,37.8,36.63,58.6,1007.4,908.94,649.87,278.23,3.89,5.41,110.4,71.76,1.92,60.02
2025-05-31T14:00:00+00:00,5,151,14,5,1,27.66,35.1,37.5,54.1,1004.9,826.55,617.0,280.06,2.48,3.45,104.3,65.76,0.01,58.67
2025-05-31T15:00:00+00:00,5,151,15,5,1,41.34,9.5,39.32,43.4,1006.8,746.14,776.41,163.18,0.96,1.33,120.2,59.54,0.0,64.79
2025-05-31T16:00:00+00:00,5,151,16,5,1,54.9,27.4,38.92,43.1,1005.2,524.49,438.0,272.61,6.78,9.42,137.3,43.22,36.3,63.74
2025-05-31T17:00:00+00:00,5,151,17,5,1,68.26,27.3,38.01,60.4,1005.8,317.15,264.99,219.0,5.2,7.23,127.7,26.96,10.38,70.1
2025-05-31T18:00:00+00:00,5,151,18,5,1,81.33,34.5,35.61,61.6,1006.9,110.59,83.29,98.04,1.69,2.35,166.4,9.75,0.0,70.74
2025-05-31T19:00:00+00:00,5,151,19,5,1,93.95,41.2,34.26,61.9,1008.4,0.0,0.0,0.0,9.81,13.64,130.6,0.0,100.0,72.54
2025-05-31T20:00:00+00:00,5,151,20,5,1,105.88,18.7,33.95,58.4,1007.3,0.0,0.0,0.0,7.03,9.77,95.4,0.0,42.56,71.37
2025-05-31T21:00:00+00:00,5,151,21,5,1,116.71,0.0,33.28,57.8,1006.8,0.0,0.0,0.0,4.69,6.52,105.5,0.0,5.98,62.2
2025-05-31T22:00:00+00:00,5,151,22,5,1,125.75,18.9,30.78,64.3,1008.1,0.0,0.0,0.0,5.09,7.07,122.3,0.0,9.25,46.34
2025-05-31T23:00:00+00:00,5,151,23,5,1,132.0,12.4,31.07,69.8,1006.3,0.0,0.0,0.0,3.11,4.32,96.2,0.0,0.32,40.18
2025-06-01T00:00:00+00:00,6,152,0,6,1,134.13,16.7,28.69,70.7,1007.3,0.0,0.0,0.0,5.64,7.84,120.5,0.0,15.55,32.93
2025-06-01T01:00:00+00:00,6,152,1,6,1,131.86,37.1,27.45,80.2,1008.3,0.0,0.0,0.0,4.87,6.77,69.9,0.0,7.35,25.74
2025-06-01T02:00:00+00:00,6,152,2,6,1,125.64,26.5,26.18,79.0,1010.1,0.0,0.0,0.0,1.59,2.21,97.0,0.0,0.0,27.41
2025-06-01T03:00:00+00:00,6,152,3,6,1,116.61,28.7,25.44,78.7,1008.5,0.0,0.0,0.0,1.41,1.96,134.6,0.0,0.0,27.68
2025-06-01T04:00:00+00:00,6,152,4,6,1,105.8,14.6,28.79,81.0,1009.1,0.0,0.0,0.0,2.38,3.31,127.6,0.0,0.0,33.0
2025-06-01T05:00:00+00:00,6,152,5,6,1,93.89,19.6,26.95,74.0,1007.9,0.0,0.0,0.0,2.56,3.56,91.3,0.0,0.02,25.36
2025-06-01T06:00:00+00:00,6,152,6,6,1,81.28,31.3,27.48,84.8,1008.9,110.19,87.02,97.0,3.18,4.42,89.6,10.03,0.39,29.24
2025-06-01T07:00:00+00:00,6,152,7,6,1,68.22,22.5,30.17,69.6,1007.4,323.82,288.58,216.73,2.03,2.82,85.2,28.4,0.0,30.18
2025-06-01T08:00:00+00:00,6,152,8,6,1,54.86,26.6,31.13,72.0,1009.3,531.06,448.32,273.02,2.82,3.92,149.3,45.18,0.11,36.84
2025-06-01T09:00:00+00:00,6,152,9,6,1,41.31,38.8,32.14,65.9,1008.9,671.69,472.79,316.55,3.01,4.18,105.4,55.86,0.23,40.49
2025-06-01T10:00:00+00:00,6,152,10,6,1,27.64,10.3,33.47,57.2,1007.2,908.44,936.68,78.62,2.63,3.66,91.4,72.75,0.04,46.77
2025-06-01T11:00:00+00:00,6,152,11,6,1,13.92,25.7,33.75,59.8,1008.9,967.3,826.05,165.52,1.29,1.79,148.3,76.73,0.0,49.62
2025-06-01T12:00:00+00:00,6,152,12,6,1,1.79,26.9,37.16,54.2,1005.2,989.81,832.53,157.69,3.26,4.53,112.9,77.08,0.49,58.73
2025-06-01T13:00:00+00:00,6,152,13,6,1,13.92,51.6,34.97,50.9,1009.3,810.68,451.44,372.5,1.8,2.5,83.2,65.36,0.0,53.04
2025-06-01T14:00:00+00:00,6,152,14,6,1,27.64,26.6,37.56,53.3,1006.1,861.82,727.71,217.12,0.82,1.14,130.0,68.21,0.0,61.28
2025-06-01T15:00:00+00:00,6,152,15,6,1,41.31,18.5,38.94,55.0,1005.7,741.63,695.03,219.54,2.87,3.99,129.9,59.32,0.13,66.4
2025-06-01T16:00:00+00:00,6,152,16,6,1,54.86,14.3,40.41,51.3,1007.3,550.3,542.11,238.28,5.16,7.17,113.2,44.89,9.95,66.88
2025-06-01T17:00:00+00:00,6,152,17,6,1,68.22,22.6,38.7,54.9,1005.2,317.18,282.22,212.45,4.67,6.49,143.7,26.89,5.83,71.32
2025-06-01T18:00:00+00:00,6,152,18,6,1,81.28,23.5,35.53,55.2,1006.9,120.44,105.92,104.38,3.61,5.02,102.1,10.61,1.13,66.58
2025-06-01T19:00:00+00:00,6,152,19,6,1,93.89,39.2,33.78,63.1,1007.1,0.0,0.0,0.0,1.66,2.31,143.8,0.0,0.0,70.45
2025-06-01T20:00:00+00:00,6,152,20,6,1,105.8,25.8,34.8,58.3,1007.0,0.0,0.0,0.0,2.08,2.89,136.3,0.0,0.0,72.06
2025-06-01T21:00:00+00:00,6,152,21,6,1,116.61,31.2,31.88,68.8,1007.8,0.0,0.0,0.0,10.27,14.27,122.7,0.0,100.0,60.32
2025-06-01T22:00:00+00:00,6,152,22,6,1,125.64,33.3,29.14,66.3,1008.8,0.0,0.0,0.0,5.95,8.27,123.9,0.0,20.08,44.17
2025-06-01T23:00:00+00:00,6,152,23,6,1,131.86,25.4,29.11,68.9,1007.7,0.0,0.0,0.0,7.13,9.91,128.8,0.0,45.26,38.48
2025-06-02T00:00:00+00:00,6,153,0,0,0,133.99,19.1,27.95,82.3,1007.7,0.0,0.0,0.0,5.77,8.02,107.9,0.0,17.35,38.51
2025-06-02T01:00:00+00:00,6,153,1,0,0,131.74,11.3,28.07,77.3,1009.5,0.0,0.0,0.0,5.21,7.24,111.5,0.0,10.46,39.53
2025-06-02T02:00:00+00:00,6,153,2,0,0,125.53,36.8,26.39,88.2,1009.2,0.0,0.0,0.0,2.85,3.96,124.2,0.0,0.12,36.57
2025-06-02T03:00:00+00:00,6,153,3,0,0,116.52,42.1,25.14,79.4,1007.2,0.0,0.0,0.0,1.98,2.75,105.8,0.0,0.0,35.44
2025-06-02T04:00:00+00:00,6,153,4,0,0,105.72,16.3,25.83,81.0,1007.7,0.0,0.0,0.0,2.36,3.28,108.5,0.0,0.0,32.8
2025-06-02T05:00:00+00:00,6,153,5,0,0,93.83,25.0,27.47,73.5,1006.7,0.0,0.0,0.0,1.93,2.68,91.0,0.0,0.0,40.43
2025-06-02T06:00:00+00:00,6,153,6,0,0,81.23,27.2,27.71,73.5,1009.4,126.49,105.9,110.34,1.48,2.06,138.2,11.48,0.0,40.2
2025-06-02T07:00:00+00:00,6,153,7,0,0,68.18,26.5,28.92,69.8,1007.3,318.67,269.32,218.55,2.65,3.68,117.8,28.11,0.04,42.21
2025-06-02T08:00:00+00:00,6,153,8,0,0,54.83,0.0,31.91,60.4,1007.8,552.41,635.28,186.46,1.51,2.1,101.5,46.72,0.0,49.27
2025-06-02T09:00:00+00:00,6,153,9,0,0,41.28,35.4,33.76,72.5,1006.1,687.71,511.2,303.55,2.27,3.16,128.3,56.68,0.0,61.46
2025-06-02T10:00:00+00:00,6,153,10,0,0,27.61,38.5,33.61,67.7,1007.1,812.47,574.27,303.61,2.09,2.91,102.4,65.88,0.0,70.35
2025-06-02T11:00:00+00:00,6,153,11,0,0,13.9,32.9,36.15,57.0,1006.9,939.33,725.15,235.41,1.52,2.11,92.4,74.01,0.0,82.49
2025-06-02T12:00:00+00:00,6,153,12,0,0,1.66,20.2,37.32,49.4,1004.7,1019.17,935.62,83.93,2.46,3.42,117.1,78.98,0.01,89.93
2025-06-02T13:00:00+00:00,6,153,13,0,0,13.9,15.6,38.79,46.9,1005.8,994.07,964.44,57.87,1.25,1.74,122.3,76.79,0.0,98.65
2025-06-02T14:00:00+00:00,6,153,14,0,0,27.61,37.0,37.59,52.2,1005.4,819.24,593.79,293.09,2.39,3.32,145.9,65.22,0.0,96.94
2025-06-02T15:00:00+00:00,6,153,15,0,0,41.28,40.8,38.35,51.1,1007.3,652.98,444.69,318.8,3.55,4.93,93.0,53.01,0.99,100.63
2025-06-02T16:00:00+00:00,6,153,16,0,0,54.83,17.6,39.92,55.7,1006.9,539.71,511.55,245.04,6.23,8.66,95.2,44.19,24.87,100.17
2025-06-02T17:00:00+00:00,6,153,17,0,0,68.18,19.5,39.48,51.2,1005.4,334.81,309.83,219.63,4.6,6.39,107.7,28.22,5.34,96.46
2025-06-02T18:00:00+00:00,6,153,18,0,0,81.23,38.0,36.4,52.9,1007.1,105.02,74.86,93.6,4.93,6.85,126.8,9.23,7.83,94.32
2025-06-02T19:00:00+00:00,6,153,19,0,0,93.83,19.4,36.61,59.5,1006.8,0.0,0.0,0.0,5.89,8.19,119.7,0.0,19.18,92.62
2025-06-02T20:00:00+00:00,6,153,20,0,0,105.72,41.1,34.24,60.8,1007.8,0.0,0.0,0.0,8.3,11.54,140.8,0.0,85.44,82.54
2025-06-02T21:00:00+00:00,6,153,21,0,0,116.52,24.6,33.23,66.1,1007.9,0.0,0.0,0.0,3.25,4.52,106.6,0.0,0.48,74.86
